fecha;nombre_tienda;factor;metodo_pago_limpio;moneda;total_transacciones;total_monto_sistema;MONTO SISTEMA USD;total_monto_auditado;MONTO AUDITADO USD
25/7/2026;[ TCC ] - TUCACAS;737,88;PAGO MOVIL;VES;1;24940,47;33,8;24940,47;33,8
25/7/2026;[ TCC ] - TUCACAS;737,88;PAGO MOVIL;VES;2;16233,4;22;16265,17;22,04
25/7/2026;[ CLB ] - CALABOZO;737,88;PUNTO DE VENTA;VES;35;390119,87;528,7;390119,87;528,7
25/7/2026;[ TCC ] - TUCACAS;737,88;PUNTO DE VENTA;VES;6;75492,67;102,31;75492,67;102,31
25/7/2026;[ ADS - TCY ] - AEDOS TOCUYITO;737,88;PAGO MOVIL;VES;16;100141,38;135,71;100141,38;135,71
25/7/2026;[ ATV ] - ALTA VISTA;737,88;PAGO MOVIL;VES;4;18447,19;25;18447,19;25
25/7/2026;[ ECM ] - ECOMMERCE;737,88;PAGO MOVIL;VES;12;127395,01;172,65;132523,78;179,6
25/7/2026;[ PDM ] - PUNTA DE MATA;737,88;PUNTO DE VENTA;VES;4;63614,5;86,21;84856,38;115
25/7/2026;[ COR ] - CORO;737,88;BIOPAGO;VES;17;422689,37;572,84;422690,01;572,84
25/7/2026;[ APU ] - APURE;737,88;BIOPAGO;VES;29;269030,64;364,6;282175,26;382,41
25/7/2026;[ MCY ] - MARACAY;737,88;PAGO MOVIL;VES;4;11806,09;16;11806,11;16
25/7/2026;[ SAM - PFO ] - SAMBIL PUNTO FIJO;737,88;BIOPAGO;VES;4;48257,46;65,4;48257,68;65,4
25/7/2026;[ CTD ] - CITY 2;737,88;BIOPAGO;VES;3;156191,38;211,68;156191,39;211,68
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;BIOPAGO;VES;9;53717,93;72,8;53717,94;72,8
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PUNTO DE VENTA;VES;5;90759,44;123;90759,44;123
25/7/2026;[ BTA ] - BARUTA;737,88;PUNTO DE VENTA;VES;10;102911,46;139,47;119882,8;162,47
25/7/2026;[ BCD ] - BARINAS CC DORADO;737,88;BIOPAGO;VES;1;-1475,76;-2;0;0
25/7/2026;[ CCM ] - CENTRO COMERCIAL METROCENTER;737,88;PUNTO DE VENTA;VES;26;260691,65;353,3;203800,97;276,2
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PUNTO DE VENTA;VES;1;8116,7;11;8116,7;11
25/7/2026;[ CTD ] - CITY 2;737,88;PUNTO DE VENTA;VES;5;53644,21;72,7;53644,21;72,7
25/7/2026;[ CTD ] - CITY 2;737,88;PAGO MOVIL;VES;1;12839,29;17,4;12839,29;17,4
25/7/2026;[ CDO ] - CEDENO;737,88;PUNTO DE VENTA;VES;33;286593,07;388,4;305335,4;413,8
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;EFECTIVO BS;VES;1;5165,17;7;5180;7,02
25/7/2026;[ SAM - PFO ] - SAMBIL PUNTO FIJO;737,88;PAGO MOVIL;VES;2;34975,59;47,4;34975,59;47,4
25/7/2026;[ GRA ] - GUARENAS;737,88;PUNTO DE VENTA;VES;6;16315,99;22,11;16315,99;22,11
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PAGO MOVIL;VES;1;41395,16;56,1;48006,09;65,06
25/7/2026;[ CTD ] - CITY 2;737,88;PUNTO DE VENTA;VES;2;6641,01;9;6641,01;9
25/7/2026;[ SAM - PFO ] - SAMBIL PUNTO FIJO;737,88;PUNTO DE VENTA;VES;17;114224,07;154,8;114224,06;154,8
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PUNTO DE VENTA;VES;24;179231,51;242,9;172550,57;233,85
25/7/2026;[ CTD ] - CITY 2;737,88;EFECTIVO BS;VES;1;682,25;0,92;700;0,95
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PUNTO DE VENTA;VES;58;679737,19;921,2;679737,24;921,2
25/7/2026;[ SAM - CDL ] - SAMBIL CANDELARIA;737,88;PAGO MOVIL;VES;4;70541,55;95,6;70541,56;95,6
25/7/2026;[ MKD ] - MACROCENTRO 2 SHOP;737,88;PUNTO DE VENTA;VES;46;608951,56;825,27;623511,42;845
25/7/2026;[ ATV ] - ALTA VISTA;737,88;PUNTO DE VENTA;VES;16;131933,53;178,8;131933,53;178,8
25/7/2026;[ ANT ] - ANTIMANO;737,88;BIOPAGO;VES;4;29733,46;40,3;29733,47;40,3
25/7/2026;[ AVM ] - AVENIDA MARINO;737,88;EFECTIVO BS;VES;1;4427,29;6;4450;6,03
25/7/2026;[ AVM ] - AVENIDA MARINO;737,88;PAGO MOVIL;VES;2;161596,07;219;161616,08;219,03
25/7/2026;[ BAC ] - BUENOS AIRES CANGURO;737,88;PUNTO DE VENTA;VES;1;6640,93;9;6640,93;9
25/7/2026;[ BAC ] - BUENOS AIRES CANGURO;737,88;PUNTO DE VENTA;VES;11;107730,93;146;107730,94;146
25/7/2026;[ BAC ] - BUENOS AIRES CANGURO;737,88;PAGO MOVIL;VES;1;33942,55;46;33942,55;46
25/7/2026;[ BTA ] - BARUTA;737,88;BIOPAGO;VES;1;2213,64;3;2213,64;3
25/7/2026;[ AVM ] - AVENIDA MARINO;737,88;PUNTO DE VENTA;VES;1;16233,4;22;16233,4;22
25/7/2026;[ BCD ] - BARINAS CC DORADO;737,88;PUNTO DE VENTA;VES;5;31876,49;43,2;17118,85;23,2
25/7/2026;[ BCD ] - BARINAS CC DORADO;737,88;PAGO MOVIL;VES;4;13650,81;18,5;28408,44;38,5
25/7/2026;[ BTA ] - BARUTA;737,88;EFECTIVO BS;VES;1;1918,49;2,6;1250;1,69
25/7/2026;[ BZD ] - BAZAR 2;737,88;BIOPAGO;VES;5;63310,17;85,8;63387,47;85,9
25/7/2026;[ BZD ] - BAZAR 2;737,88;PAGO MOVIL;VES;9;130974,28;177,5;130975,76;177,5
25/7/2026;[ ANT ] - ANTIMANO;737,88;PUNTO DE VENTA;VES;1;5903,13;8;0;0
25/7/2026;[ ANT ] - ANTIMANO;737,88;PAGO MOVIL;VES;2;38369,77;52;38369,77;52
25/7/2026;[ BCN ] - BARCELONA;737,88;PUNTO DE VENTA;VES;7;57997,49;78,6;129498,22;175,5
25/7/2026;[ BCN ] - BARCELONA;737,88;PUNTO DE VENTA;VES;9;69360,8;94;69360,8;94
25/7/2026;[ BCN ] - BARCELONA;737,88;EFECTIVO BS;VES;1;2213,64;3;1720;2,33
25/7/2026;[ BTA ] - BARUTA;737,88;PAGO MOVIL;VES;6;81116,14;109,93;81116,23;109,93
25/7/2026;[ BZD ] - BAZAR 2;737,88;PUNTO DE VENTA;VES;10;138795,6;188,1;138795,6;188,1
25/7/2026;[ BZD ] - BAZAR 2;737,88;PUNTO DE VENTA;VES;1;4427,29;6;4427,29;6
25/7/2026;[ BCO ] - BOCONO;737,88;BIOPAGO;VES;7;56869,64;77,07;56869,65;77,07
25/7/2026;[ BCO ] - BOCONO;737,88;PAGO MOVIL;VES;3;74157,17;100,5;74157,08;100,5
25/7/2026;[ BNS ] - BARINAS SHOP;737,88;PUNTO DE VENTA;VES;47;384953,13;521,7;384953,13;521,7
25/7/2026;[ BTA ] - BARUTA;737,88;PUNTO DE VENTA;VES;32;230219,28;312;230219,31;312
25/7/2026;[ BCO ] - BOCONO;737,88;EFECTIVO BS;VES;1;2951,53;4;2960;4,01
25/7/2026;[ ACG ] - ACHAGUAS;737,88;BIOPAGO;VES;14;195684,65;265,2;195689,85;265,2
25/7/2026;[ ACG ] - ACHAGUAS;737,88;PAGO MOVIL;VES;1;6642,93;9;6640,92;9
25/7/2026;[ ACG ] - ACHAGUAS;737,88;EFECTIVO BS;VES;1;7378,82;10;7400;10,03
25/7/2026;[ ACG ] - ACHAGUAS;737,88;PUNTO DE VENTA;VES;9;100573,34;136,3;100577,79;136,31
25/7/2026;[ ACO ] - ANACO;737,88;PAGO MOVIL;VES;1;12452,05;16,88;0;0
25/7/2026;[ BCN ] - BARCELONA;737,88;PUNTO DE VENTA;VES;6;71500,73;96,9;0;0
25/7/2026;[ BNS ] - BARINAS SHOP;737,88;PAGO MOVIL;VES;8;42797,21;58;64199,51;87,01
25/7/2026;[ ACO ] - ANACO;737,88;PAGO MOVIL;VES;3;117323,17;159;117323,17;159
25/7/2026;[ BCN ] - BARCELONA;737,88;PUNTO DE VENTA;VES;4;34680,51;47;34680,51;47
25/7/2026;[ BNS ] - BARINAS SHOP;737,88;PUNTO DE VENTA;VES;5;47962,45;65;47962,46;65
25/7/2026;[ BAC ] - BUENOS AIRES CANGURO;737,88;BIOPAGO;VES;3;22874,26;31;22874,25;31
25/7/2026;[ BCN ] - BARCELONA;737,88;PAGO MOVIL;VES;1;5903,13;8;5903,13;8
25/7/2026;[ ADS - TCY ] - AEDOS TOCUYITO;737,88;EFECTIVO BS;VES;2;2824,61;3,83;2850;3,86
25/7/2026;[ ADS - TCY ] - AEDOS TOCUYITO;737,88;PUNTO DE VENTA;VES;24;114113,39;154,65;114113,39;154,65
25/7/2026;[ BAC ] - BUENOS AIRES CANGURO;737,88;PUNTO DE VENTA;VES;1;5903,13;8;5903,13;8
25/7/2026;[ ADS - TCY ] - AEDOS TOCUYITO;737,88;PUNTO DE VENTA;VES;39;157574,62;213,55;157574,62;213,55
25/7/2026;[ BCD ] - BARINAS CC DORADO;737,88;EFECTIVO BS;VES;1;12543,91;17;12560;17,02
25/7/2026;[ BCD ] - BARINAS CC DORADO;737,88;PUNTO DE VENTA;VES;12;83380,69;113;83380,7;113
25/7/2026;[ CRP ] - CARIPE;737,88;EFECTIVO BS;VES;4;29529,07;40,02;29520;40,01
25/7/2026;[ CAG ] - CAGUA;737,88;PUNTO DE VENTA;VES;18;261799,41;354,8;267335,02;362,3
25/7/2026;[ SFX ] - SAN FELIX;737,88;PUNTO DE VENTA;VES;19;174341,42;236,27;208230,47;282,2
25/7/2026;[ CAG ] - CAGUA;737,88;BIOPAGO;VES;3;51592,46;69,92;51592,46;69,92
25/7/2026;[ CLB ] - CALABOZO;737,88;EFECTIVO BS;VES;5;19192,3;26,01;18470;25,03
25/7/2026;[ CMC ] - CUA;737,88;PUNTO DE VENTA;VES;2;8854,65;12;8861,53;12,01
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;BIOPAGO;VES;12;126177,83;171;126177,83;171
25/7/2026;[ CAT ] - CATIA;737,88;PAGO MOVIL;VES;5;137905,2;186,89;137904,34;186,89
25/7/2026;[ CLL ] - CALLAO;737,88;PUNTO DE VENTA;VES;4;61981,98;84;61981,98;84
25/7/2026;[ DCA ] - DUACA;737,88;PAGO MOVIL;VES;9;177017,94;239,9;179822,05;243,7
25/7/2026;[ ECJ ] - EL CUJI;737,88;PUNTO DE VENTA;VES;1;8854,58;12;8854,58;12
25/7/2026;[ EJD ] - EJIDO;737,88;PUNTO DE VENTA;VES;3;30253,15;41;30253,15;41
25/7/2026;[ FAM ] - FLOR AMARILLO;737,88;EFECTIVO BS;VES;2;34000,03;46,08;34000;46,08
25/7/2026;[ CBM ] - CABIMAS;737,88;PAGO MOVIL;VES;11;138148,78;187,22;177278,09;240,25
25/7/2026;[ CBM ] - CABIMAS;737,88;PUNTO DE VENTA;VES;33;388495,25;526,5;350165,96;474,56
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;PUNTO DE VENTA;VES;1;18447,04;25;18447,04;25
25/7/2026;[ COE ] - SAN CARLOS;737,88;PAGO MOVIL;VES;1;2951,53;4;2951,53;4
25/7/2026;[ CHI ] - CHIVACOA;737,88;PUNTO DE VENTA;VES;2;17118,85;23,2;17118,85;23,2
25/7/2026;[ COE ] - SAN CARLOS;737,88;PUNTO DE VENTA;VES;34;352276,85;477,42;0;0
25/7/2026;[ CSZ ] - CAJA SECA ZULIA;737,88;BIOPAGO;VES;8;137723,9;186,65;134234,62;181,92
25/7/2026;[ DCA ] - DUACA;737,88;PUNTO DE VENTA;VES;2;10330,34;14;10330,34;14
25/7/2026;[ CMC ] - CUA;737,88;PAGO MOVIL;VES;4;50175,88;68;50442,14;68,36
25/7/2026;[ CMC ] - CUA;737,88;PUNTO DE VENTA;VES;50;532227,06;721,29;532227,01;721,29
25/7/2026;[ COR ] - CORO;737,88;PUNTO DE VENTA;VES;43;901543,67;1.221,80;901543,7;1.221,80
25/7/2026;[ CBR ] - CABUDARE;737,88;PUNTO DE VENTA;VES;1;2213,64;3;0;0
25/7/2026;[ CLL ] - CALLAO;737,88;BIOPAGO;VES;7;137172,48;185,9;137172,49;185,9
25/7/2026;[ COR ] - CORO;737,88;PAGO MOVIL;VES;5;35418,46;48;35419,1;48
25/7/2026;[ CPN ] - CARUPANO;737,88;PUNTO DE VENTA;VES;1;5902,98;8;0;0
25/7/2026;[ CTS ] - CIUDAD TAMANACO SEGUNDO;737,88;BIOPAGO;VES;2;9813,83;13,3;9813,83;13,3
25/7/2026;[ CUA ] - CUMANA SHOP;737,88;PUNTO DE VENTA;VES;0;0;0;0;0
25/7/2026;[ EJD ] - EJIDO;737,88;EFECTIVO BS;VES;1;470,03;0,64;470;0,64
25/7/2026;[ CBV ] - CIUDAD BOLIVAR;737,88;PUNTO DE VENTA;VES;29;296717,02;402,12;296717,03;402,12
25/7/2026;[ CHI ] - CHIVACOA;737,88;PUNTO DE VENTA;VES;23;168590,89;228,48;168590;228,48
25/7/2026;[ CNA ] - CUMANACOA;737,88;PUNTO DE VENTA;VES;11;113929,21;154,4;153774,99;208,4
25/7/2026;[ CPN ] - CARUPANO;737,88;PAGO MOVIL;VES;7;202401,07;274,3;202401,07;274,3
25/7/2026;[ CRT ] - CARIPITO;737,88;PUNTO DE VENTA;VES;7;80075,13;108,52;80075,14;108,52
25/7/2026;[ CTU ] - CITY 1;737,88;BIOPAGO;VES;3;153479,37;208;153479,37;208
25/7/2026;[ CTU ] - CITY 1;737,88;PUNTO DE VENTA;VES;1;737,88;1;737,88;1
25/7/2026;[ CCB ] - CALLE CAMEJO BARINAS;737,88;EFECTIVO BS;VES;1;3999,98;5,42;2550;3,46
25/7/2026;[ CCT ] - CC CIUDAD TAMANACO;737,88;PUNTO DE VENTA;VES;2;25825,86;35;25825,85;35
25/7/2026;[ CDO ] - CEDENO;737,88;PUNTO DE VENTA;VES;1;2213,64;3;2213,64;3
25/7/2026;[ CUG ] - CAUCAGUA;737,88;EFECTIVO BS;VES;1;2213,64;3;-1480;-2,01
25/7/2026;[ FRM ] - FREEMARKET;737,88;BIOPAGO;VES;10;88176,93;119,5;77108,63;104,5
25/7/2026;[ GCA ] - GUACARA;737,88;PAGO MOVIL;VES;1;5903,13;8;5903,13;8
25/7/2026;[ GNR ] - GUANARE;737,88;PUNTO DE VENTA;VES;56;1013259,68;1.373,20;1013259,63;1.373,20
25/7/2026;[ CLB ] - CALABOZO;737,88;PUNTO DE VENTA;VES;3;102270,46;138,6;102270,46;138,6
25/7/2026;[ CNA ] - CUMANACOA;737,88;EFECTIVO BS;VES;5;42575,84;57,7;42580;57,71
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PAGO MOVIL;VES;5;59473,26;80,6;59473,25;80,6
25/7/2026;[ COE ] - SAN CARLOS;737,88;PUNTO DE VENTA;VES;10;67147,23;91;82347,79;111,6
25/7/2026;[ CUG ] - CAUCAGUA;737,88;PUNTO DE VENTA;VES;6;22874,33;31;22874,33;31
25/7/2026;[ CMO ] - COMERCIO;737,88;PAGO MOVIL;VES;4;28924,96;39,2;28924,96;39,2
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;1;14757,63;20;14757,63;20
25/7/2026;[ COE ] - SAN CARLOS;737,88;PUNTO DE VENTA;VES;4;28039,5;38;28039,5;38
25/7/2026;[ FRM ] - FREEMARKET;737,88;PUNTO DE VENTA;VES;1;5165,17;7;5165,17;7
25/7/2026;[ CHI ] - CHIVACOA;737,88;EFECTIVO BS;VES;2;7689,32;10,42;7700;10,44
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;PAGO MOVIL;VES;1;5165,17;7;5165,17;7
25/7/2026;[ CLT ] - COLONIA TOVAR;737,88;PAGO MOVIL;VES;1;2951,53;4;2951,53;4
25/7/2026;[ CMC ] - CUA;737,88;PUNTO DE VENTA;VES;1;2213,64;3;2213,64;3
25/7/2026;[ CCB ] - CALLE CAMEJO BARINAS;737,88;BIOPAGO;VES;3;21799,31;29,54;21799,31;29,54
25/7/2026;[ CCM ] - CENTRO COMERCIAL METROCENTER;737,88;EFECTIVO BS;VES;1;592,45;0,8;600;0,81
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;PUNTO DE VENTA;VES;1;14757,63;20;14757,63;20
25/7/2026;[ COE ] - SAN CARLOS;737,88;PUNTO DE VENTA;VES;6;28482,23;38,6;0;0
25/7/2026;[ COE ] - SAN CARLOS;737,88;PUNTO DE VENTA;VES;8;73050,35;99;429606,91;582,22
25/7/2026;[ COR ] - CORO;737,88;EFECTIVO BS;VES;8;12226,7;16,57;12230;16,57
25/7/2026;[ CRR ] - CARORA;737,88;PUNTO DE VENTA;VES;40;553765,97;750,48;553765,97;750,48
25/7/2026;[ CSZ ] - CAJA SECA ZULIA;737,88;PUNTO DE VENTA;VES;7;106181,31;143,9;106181,31;143,9
25/7/2026;[ GNT ] - GUANTA;737,88;PAGO MOVIL;VES;1;2213,64;3;2213,64;3
25/7/2026;[ CCM ] - CENTRO COMERCIAL METROCENTER;737,88;PAGO MOVIL;VES;7;78510,97;106,4;135401,62;183,5
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;PUNTO DE VENTA;VES;15;191389,15;259,38;191389,15;259,38
25/7/2026;[ GIA ] - GUIRIA;737,88;BIOPAGO;VES;3;25065,03;33,97;19165,04;25,97
25/7/2026;[ CCO ] - CAICARA DEL ORINOCO;737,88;BIOPAGO;VES;3;17856,73;24,2;17856,73;24,2
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;BIOPAGO;VES;15;186603,17;252,89;186603,17;252,89
25/7/2026;[ CRR ] - CARORA;737,88;PAGO MOVIL;VES;3;7895,26;10,7;7895,25;10,7
25/7/2026;[ CRT ] - CARIPITO;737,88;PAGO MOVIL;VES;1;6481,99;8,78;6481,99;8,78
25/7/2026;[ CSZ ] - CAJA SECA ZULIA;737,88;PAGO MOVIL;VES;2;13281,87;18;13281,87;18
25/7/2026;[ CCT ] - CC CIUDAD TAMANACO;737,88;BIOPAGO;VES;1;6640,93;9;6640,93;9
25/7/2026;[ CHI ] - CHIVACOA;737,88;PAGO MOVIL;VES;6;142780,16;193,5;142780,17;193,5
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;PUNTO DE VENTA;VES;1;36894,15;50;36894,15;50
25/7/2026;[ CLL ] - CALLAO;737,88;EFECTIVO BS;VES;6;58735,38;79,6;58300;79,01
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;EFECTIVO BS;VES;2;12090,78;16,39;300;0,41
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;2;28039,5;38;28039,57;38
25/7/2026;[ CRR ] - CARORA;737,88;PUNTO DE VENTA;VES;12;46589,92;63,14;47962,37;65
25/7/2026;[ CTS ] - CIUDAD TAMANACO SEGUNDO;737,88;PUNTO DE VENTA;VES;8;105517,07;143;99614,37;135
25/7/2026;[ CCT ] - CC CIUDAD TAMANACO;737,88;PUNTO DE VENTA;VES;27;423027,59;573,3;423029,92;573,3
25/7/2026;[ CDO ] - CEDENO;737,88;PAGO MOVIL;VES;1;18742,34;25,4;0;0
25/7/2026;[ ECJ ] - EL CUJI;737,88;PUNTO DE VENTA;VES;11;46191,39;62,6;27006,39;36,6
25/7/2026;[ ECM ] - ECOMMERCE;737,88;PAGO MOVIL;VES;31;238342,77;323,01;231945,54;314,34
25/7/2026;[ FOR - ISF ] - FORUM IPSFA;737,88;PUNTO DE VENTA;VES;19;163441,22;221,5;163441,2;221,5
25/7/2026;[ GCA ] - GUACARA;737,88;EFECTIVO BS;VES;9;66,41;0,09;0;0
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;PAGO MOVIL;VES;2;8854,65;12;8854,66;12
25/7/2026;[ CLT ] - COLONIA TOVAR;737,88;PUNTO DE VENTA;VES;20;372482,85;504,8;372482,92;504,8
25/7/2026;[ CNA ] - CUMANACOA;737,88;BIOPAGO;VES;21;241508,8;327,3;241517,54;327,31
25/7/2026;[ COD ] - COSMOS SHOP;737,88;BIOPAGO;VES;25;305778,43;414,4;305778,43;414,4
25/7/2026;[ CPN ] - CARUPANO;737,88;PUNTO DE VENTA;VES;31;712926;966,18;862390,58;1.168,74
25/7/2026;[ CTT ] - CITY 3;737,88;EFECTIVO BS;VES;1;499,99;0,68;1250;1,69
25/7/2026;[ CHA ] - CHACAO;737,88;BIOPAGO;VES;5;67885,25;92;67885,25;92
25/7/2026;[ CLP ] - CATIA LIFE PHONE;737,88;PAGO MOVIL;VES;5;36156,12;49;36156,13;49
25/7/2026;[ CMO ] - COMERCIO;737,88;BIOPAGO;VES;4;34459,14;46,7;34459,15;46,7
25/7/2026;[ CHI ] - CHIVACOA;737,88;PUNTO DE VENTA;VES;0;0;0;0;0
25/7/2026;[ CMC ] - CUA;737,88;EFECTIVO BS;VES;7;24396,14;33,06;15590;21,13
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;10;75337,86;102,1;75337,86;102,1
25/7/2026;[ CPN ] - CARUPANO;737,88;EFECTIVO BS;VES;8;33822,5;45,84;28760;38,98
25/7/2026;[ CRT ] - CARIPITO;737,88;EFECTIVO BS;VES;6;154352,88;209,18;154470;209,34
25/7/2026;[ CHI ] - CHIVACOA;737,88;BIOPAGO;VES;24;207565,95;281,3;207565,94;281,3
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;EFECTIVO BS;VES;3;32041,7;43,42;32050;43,44
25/7/2026;[ CTU ] - CITY 1;737,88;PUNTO DE VENTA;VES;1;13724,6;18,6;13724,6;18,6
25/7/2026;[ ECJ ] - EL CUJI;737,88;PAGO MOVIL;VES;10;107066,62;145,1;107066,92;145,1
25/7/2026;[ EMT ] - EL MANTECO;737,88;PUNTO DE VENTA;VES;2;28039,5;38;28039,5;38
25/7/2026;[ GCA ] - GUACARA;737,88;PAGO MOVIL;VES;3;47224,42;64;47224,42;64
25/7/2026;[ CJP ] - CINCO DE JULIO;737,88;PUNTO DE VENTA;VES;2;57554,76;78;57554,77;78
25/7/2026;[ CNA ] - CUMANACOA;737,88;PUNTO DE VENTA;VES;14;115847,63;157;115847,64;157
25/7/2026;[ CPN ] - CARUPANO;737,88;PUNTO DE VENTA;VES;32;245776,55;333,08;256697,25;347,88
25/7/2026;[ CRP ] - CARIPE;737,88;PAGO MOVIL;VES;1;8854,65;12;8854,65;12
25/7/2026;[ CTT ] - CITY 3;737,88;PUNTO DE VENTA;VES;35;339248,96;459,76;339248,98;459,76
25/7/2026;[ CLB ] - CALABOZO;737,88;BIOPAGO;VES;24;196350,66;266,1;196350,66;266,1
25/7/2026;[ CLB ] - CALABOZO;737,88;PAGO MOVIL;VES;3;61981,98;84;61981,99;84
25/7/2026;[ CLL ] - CALLAO;737,88;PAGO MOVIL;VES;2;17414,01;23,6;17414;23,6
25/7/2026;[ CUA ] - CUMANA SHOP;737,88;BIOPAGO;VES;59;521191,23;706,33;523469,15;709,42
25/7/2026;[ ECJ ] - EL CUJI;737,88;PUNTO DE VENTA;VES;38;559395,64;758,11;575629,07;780,11
25/7/2026;[ FOR - GTE ] - FORUM GUATIRE;737,88;PUNTO DE VENTA;VES;5;27050,96;36,66;27050,92;36,66
25/7/2026;[ GIA ] - GUIRIA;737,88;EFECTIVO BS;VES;6;39863,68;54,02;39060;52,94
25/7/2026;[ CMC ] - CUA;737,88;BIOPAGO;VES;24;292243,91;396,06;301106,12;408,07
25/7/2026;[ CMO ] - COMERCIO;737,88;PUNTO DE VENTA;VES;3;44125,25;59,8;41764,1;56,6
25/7/2026;[ CMO ] - COMERCIO;737,88;PAGO MOVIL;VES;1;45453,51;61,6;45453,51;61,6
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;115;1072585,06;1.453,60;1093245,82;1.481,60
25/7/2026;[ COE ] - SAN CARLOS;737,88;EFECTIVO BS;VES;7;18538,68;25,12;0;0
25/7/2026;[ COE ] - SAN CARLOS;737,88;Seguros Latitud;VES;0;0;0;0;0
25/7/2026;[ CRP ] - CARIPE;737,88;BIOPAGO;VES;20;273154,1;370,19;273154,04;370,19
25/7/2026;[ CRT ] - CARIPITO;737,88;BIOPAGO;VES;14;179232,47;242,9;179232,47;242,9
25/7/2026;[ CMO ] - COMERCIO;737,88;PUNTO DE VENTA;VES;1;14757,63;20;14757,63;20
25/7/2026;[ CMO ] - COMERCIO;737,88;PUNTO DE VENTA;VES;25;194579,23;263,7;196940,4;266,9
25/7/2026;[ COE ] - SAN CARLOS;737,88;PAGO MOVIL;VES;5;98138,4;133;98138,4;133
25/7/2026;[ CSZ ] - CAJA SECA ZULIA;737,88;PUNTO DE VENTA;VES;41;129810,27;175,92;133300,36;180,65
25/7/2026;[ CTT ] - CITY 3;737,88;BIOPAGO;VES;12;311386,33;422;311386,43;422
25/7/2026;[ CRR ] - CARORA;737,88;PUNTO DE VENTA;VES;19;61288,52;83,06;63450,48;85,99
25/7/2026;[ CUA ] - CUMANA SHOP;737,88;PUNTO DE VENTA;VES;4;14979,07;20,3;14979,07;20,3
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;3;20660,76;28;0;0
25/7/2026;[ CRT ] - CARIPITO;737,88;PUNTO DE VENTA;VES;8;182108,74;246,8;182108,74;246,8
25/7/2026;[ GNO ] - GUANARITO;737,88;BIOPAGO;VES;6;56078,93;76;56078,93;76
25/7/2026;[ COD ] - COSMOS SHOP;737,88;PUNTO DE VENTA;VES;1;5165,17;7;5165,17;7
25/7/2026;[ CRR ] - CARORA;737,88;BIOPAGO;VES;8;106845,48;144,8;106845,48;144,8
25/7/2026;[ CTS ] - CIUDAD TAMANACO SEGUNDO;737,88;PUNTO DE VENTA;VES;15;306712,51;415,67;306712,53;415,67
25/7/2026;[ CUA ] - CUMANA SHOP;737,88;EFECTIVO BS;VES;6;34537,29;46,81;33000;44,72
25/7/2026;[ DCA ] - DUACA;737,88;PAGO MOVIL;VES;1;2213,64;3;2213,64;3
25/7/2026;[ GIA ] - GUIRIA;737,88;PUNTO DE VENTA;VES;12;162191,32;219,81;168094,43;227,81
25/7/2026;[ GNO ] - GUANARITO;737,88;PUNTO DE VENTA;VES;2;16233,47;22;10330,34;14
25/7/2026;[ COE ] - SAN CARLOS;737,88;BIOPAGO;VES;11;510574,44;691,95;510574,44;691,95
25/7/2026;[ CPN ] - CARUPANO;737,88;PAGO MOVIL;VES;6;66704,42;90,4;66704,42;90,4
25/7/2026;[ CTT ] - CITY 3;737,88;PAGO MOVIL;VES;0;0;0;4427,28;6
25/7/2026;[ EJD ] - EJIDO;737,88;PAGO MOVIL;VES;3;139459,77;189;139459,77;189
25/7/2026;[ EJD ] - EJIDO;737,88;PUNTO DE VENTA;VES;2;30105,5;40,8;30105,49;40,8
25/7/2026;[ CRP ] - CARIPE;737,88;PUNTO DE VENTA;VES;27;469994,28;636,95;469994,28;636,95
25/7/2026;[ CTT ] - CITY 3;737,88;PAGO MOVIL;VES;2;66999,65;90,8;66999,65;90,8
25/7/2026;[ CUA ] - CUMANA SHOP;737,88;PUNTO DE VENTA;VES;17;198342,8;268,8;198342,8;268,8
